time;;;bed1;;;bed2;;;bed3;;;bed4;;;bed1_lp;;;bed2_lp;;;bed3_lp;;;bed4_lp;;;eq_left;;;ecg;;;meds;;;phone;;;people_together
1435;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 1}]
1436;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 4}]
1437;;;0;;;0;;;2;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1438;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[]
1439;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 3}, {2, 4}]
1440;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 3}]
1441;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 3}]
1442;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}]
1443;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}]
1444;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{1, 2}, {3, 4}]
1445;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;[{3, 4}]
1446;;;0;;;1;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}]
1447;;;0;;;1;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}]
1448;;;0;;;1;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1449;;;0;;;1;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}]
1450;;;0;;;1;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{3, 4}]
1451;;;0;;;1;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1452;;;0;;;1;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1453;;;0;;;1;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1454;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1455;;;0;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;1;;;0;;;0;;;0;;;[{2, 3, 4}]
1456;;;1;;;1;;;0;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 3}]
1457;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 4}]
1458;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 4}]
1459;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1460;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{3, 4}]
1461;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1462;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1463;;;0;;;0;;;1;;;1;;;1;;;0;;;0;;;2;;;0;;;0;;;0;;;0;;;[{2, 3, 4}]
1464;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1465;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1466;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1467;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1468;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1469;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1470;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1471;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1472;;;2;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{3, 4}]
1473;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1474;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 1}]
1475;;;0;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1476;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1477;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1478;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1479;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1480;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1481;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1482;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1483;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1484;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1485;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1486;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1487;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;;;[]
1488;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 4}]
1489;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1490;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1491;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1492;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1493;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1494;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1495;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1496;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1497;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1498;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1499;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1500;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1501;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1502;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1503;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1504;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1505;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1506;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1507;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1508;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1509;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1510;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 4}]
1511;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1512;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;2;;;0;;;0;;;0;;;0;;;[{0, 1}]
1513;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;2;;;0;;;0;;;0;;;0;;;[{0, 4}]
1514;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 4}]
1515;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 4}]
1516;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 4}]
1517;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1518;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1519;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1520;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}]
1521;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1522;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}]
1523;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1524;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1525;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1526;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1527;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1528;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1529;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1530;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1531;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 4}]
1532;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1533;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1534;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1535;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 3}]
1536;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}]
1537;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 1}]
1538;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 1}]
1539;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}]
1540;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}]
1541;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 2}]
1542;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}]
1543;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}]
1544;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1545;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1546;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1547;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1548;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 4}]
1549;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 4}]
1550;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1551;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1552;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1553;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 3}]
1554;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1555;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1556;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1557;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1558;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1559;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1560;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1561;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{2, 3}]
1562;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{3, 5}]
1563;;;2;;;0;;;1;;;3;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 4, 6}]
1564;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1565;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1566;;;2;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1567;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1568;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1569;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1570;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1571;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1572;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1573;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1574;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1575;;;2;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1576;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1577;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1578;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}]
1579;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}]
1580;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 1}]
1581;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1582;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1583;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1584;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1585;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1586;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1587;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1588;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1589;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1590;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1591;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1592;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1593;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1594;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1595;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1596;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1597;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 2}]
1598;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
1599;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{3, 4}]
1600;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 4}]
1601;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 1}]
1602;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 1}]
1603;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1604;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1605;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 3}]
1606;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1607;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1608;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1609;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1610;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1611;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1612;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1613;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1614;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1615;;;2;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1616;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1617;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1618;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1619;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1620;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1621;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1622;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1623;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1624;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1625;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1626;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1627;;;1;;;0;;;1;;;2;;;1;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1628;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1629;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1630;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1631;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1632;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1633;;;1;;;0;;;1;;;1;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 4}]
1634;;;1;;;0;;;1;;;0;;;1;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1635;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 2}]
1636;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 4}]
1637;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}]
1638;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 4}]
1639;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}]
1640;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1641;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;1;;;0;;;0;;;[]
1642;;;2;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;1;;;0;;;0;;;[]
1643;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;1;;;0;;;0;;;[]
1644;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;1;;;0;;;0;;;[]
1645;;;1;;;0;;;1;;;0;;;0;;;0;;;0;;;1;;;0;;;0;;;1;;;0;;;[]
1646;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1647;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1648;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1649;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1650;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1651;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1652;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1653;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1654;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1655;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1656;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1657;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1658;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1659;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1660;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1661;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{2, 3}]
1662;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1663;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 3}]
1664;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 3}]
1665;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 4}]
1666;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{0, 3}, {1, 4}]
1667;;;2;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 4}]
1668;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[]
1669;;;3;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[]
1670;;;2;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{0, 2}]
1671;;;1;;;0;;;1;;;1;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;[{1, 2}]
1672;;;1;;;0;;;1;;;2;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;[{1, 2}]
